Customer ID,Customer Tenure (years),Deposit Balance ($),Gross Monthly Income ($),BNPL Amount 3m ($),BNPL Amount 6m ($),BNPL Amount 9m ($),BNPL Amount 12m ($),Overdraft History,FICO Score,Current Credit Obligations ($),Payment Timeliness 30+,Payment Timeliness 60+,Payment Timeliness 90+,Debt Write-off,Credit Inquiries,Years Since Bankruptcy,Employment Status,Open Credit Accounts
207,9,4902.834594236996,2546.6,0,0,0,0,0,654.8424003880729,17574.55449840641,0,0,0,0,0,NA,Employed,8
208,5,8871.13665964799,4266.43,0,0,0,0,1,696.7208014391042,8159.879541109183,4,0,0,0,1,NA,Unemployed,3
209,3,5507.195101520454,3312.64,0,0,0,0,0,627.329915629352,6845.353613852665,1,1,1,1,1,NA,Student,3
210,3,7505.779372323159,3221,303.61035062380483,591.1172445046717,1066.1234623913078,988.7179298323143,0,596.0215184025955,4372.75550771523,1,1,0,1,0,NA,Employed,2
211,5,4156.5548621970565,3070.71,542.3193668478976,1172.115911111571,674.2435005333692,2117.4099360555124,0,589.7787796690785,7342.653285112552,1,0,2,0,2,NA,Employed,4
212,6,244.0147983468587,1559.18,0,0,0,0,0,681.4765821072298,18283.843561433576,3,2,1,1,0,NA,Employed,10
213,4,3195.0220454654495,6197.57,0,0,0,0,0,634.6317886560743,19338.396147081978,0,0,0,0,0,NA,Employed,9
214,2,4524.47662771341,1727.44,0,0,0,0,1,668.4830889874921,20955.502891142758,4,2,1,1,1,NA,Unemployed,10
215,5,2563.9880341968396,2717.81,235.66697882398688,364.92934987985046,1000.7782025628065,1368.90156369659,1,635.9837442525438,6657.261680810127,1,1,1,1,0,NA,Student,3
216,7,6688.250822868267,2695.16,616.3717383126177,821.8758321724029,704.8078743582466,370.8614913044229,0,635.7254665558885,4815.712652881881,0,0,0,0,1,NA,Retired,2
217,5,4983.253954027975,2829.42,0,0,0,0,0,704.4271624196307,10160.10012394784,2,2,0,0,4,NA,Employed,5
218,4,3067.8430799712087,2018.02,349.71479428228656,861.4152017141579,497.4518190913299,1759.9171022563862,1,583,19916.533610280374,2,2,2,1,0,3,Employed,10
219,5,7166.278498621534,3182.67,0,0,0,0,0,697.6941784338713,4553.510183773695,3,2,1,1,0,NA,Employed,3
220,8,4349.02531342976,3422.53,0,0,0,0,1,627.3013870144847,8493.423860216182,1,0,0,0,1,NA,Unemployed,5
221,5,2681.211079312808,2627.77,0,0,0,0,0,608.1470035868143,2482.133042080235,1,1,0,0,1,NA,Employed,2
222,3,4779.88701174134,1835.79,0,0,0,0,0,612.6538140787573,16349.458732315723,1,1,1,1,0,NA,Student,9
223,5,5312.654622751065,4686.24,268.0200499668922,748.9852721393426,1065.9172679327346,1083.8798865092244,0,610.4296527768801,14403.32190759817,3,1,1,1,2,NA,Employed,7
224,9,9766.274989830275,2388,0,0,0,0,0,638.1645657792075,9895.388124494193,0,0,0,0,0,NA,Employed,5
225,4,5530.71214535014,840.02,0,0,0,0,0,658.4798694657103,10915.152028184066,2,2,0,0,0,NA,Student,5
226,7,4267.804891803998,3185.93,0,0,0,0,1,743.542607056733,16168.479458830396,0,0,0,0,0,NA,Student,7
227,4,3019.5686485647648,2992.51,0,0,0,0,0,668.011253378912,7700.01397820633,2,1,1,1,0,NA,Employed,5
228,3,5328.683374015715,803.67,0,0,0,0,0,707.554371335769,6962.435669291544,1,1,1,1,0,NA,Employed,4
229,2,4332.502540021918,3296.78,657.6232140377874,950.5885899777281,1296.0175443295489,1629.0692999221972,1,659.520774341817,984.7174890768405,1,0,2,1,1,NA,Employed,1
230,3,6655.889051721127,2778.24,272.0396472972561,1105.606947295642,1045.2390196584308,856.0293564334052,0,618.9209424863907,3133.882909831055,1,1,1,1,1,NA,Unemployed,2
231,4,5538.530209657544,6174.45,412.4031636523882,770.3979210561789,492.684233775143,1345.2721111353828,0,625.9542206128153,14203.893294374036,0,0,2,0,2,NA,Employed,6
232,3,7910.459802235755,3229.15,548.7380911061124,1018.2248271659886,578.0682618972885,785.9756873438668,1,576.3858014793074,20503.020925685272,1,1,2,1,0,NA,Employed,7
233,4,5444.938941829822,2647.31,0,0,0,0,1,761.8800846038479,3344.345897392027,0,0,0,0,1,NA,Retired,1
234,1,2214.5703867506245,3675.52,0,0,0,0,0,625.0735274355579,13402.437440669586,0,0,0,0,1,NA,Employed,7
235,12,3243.8643215877464,1689.03,0,0,0,0,2,676.9184895058758,11833.019735679136,0,0,0,0,1,NA,Employed,6
236,7,4956.291734297746,4149.04,0,0,0,0,0,698.1924585744139,19391.384654089325,0,0,0,0,1,NA,Employed,9
237,2,6204.2884952912045,4852.68,0,0,0,0,0,704.5943584084573,20195.158614560092,0,0,0,0,4,NA,Employed,9
238,8,9894.517643097312,3120.12,0,0,0,0,0,710.7982428884692,8990.17350551244,2,2,0,0,0,NA,Employed,4
239,5,6332.117711121586,4044.9,0,0,0,0,1,622.8395670689669,11090.78274743258,1,0,0,0,2,NA,Employed,6
240,4,6172.72362372689,2599.6,0,0,0,0,1,716.0137508312573,6667.503143658538,1,0,0,0,0,NA,Unemployed,4
241,2,2463.88289329992,2582.84,0,0,0,0,0,735.7343535905557,11979.638386431918,0,0,0,0,1,NA,Employed,6
242,5,5717.104279913393,2676.52,0,0,0,0,3,644.1221456077908,1220.431696317797,0,0,0,0,2,NA,Employed,1
243,2,2372.719132878484,3191.55,457.9248599859466,783.3126051994541,1407.992578187303,1716.8664332516612,2,598.9522169394734,23994.594264198313,2,1,0,0,2,NA,Student,10
244,3,3838.7718242498486,4181.19,0,0,0,0,0,727.5845722163375,10174.567086581665,2,1,1,1,1,NA,Employed,6
245,5,6729.531038340643,3525.55,0,0,0,0,1,627.9182995784558,7698.936970341674,1,1,1,1,0,NA,Unemployed,4
246,5,6908.61573478898,3478.19,496.1703579824031,720.0098847183356,557.7816608463216,1220.2949557628576,0,626.5128572382876,18347.878426136176,2,0,0,1,0,NA,Employed,9
247,3,4170.397107989193,3250.68,0,0,0,0,1,734.9492756070589,10111.623391535511,0,0,0,0,1,NA,Student,6
248,3,3882.7635160700465,3388.57,0,0,0,0,1,671.1955021716376,4900.638209953339,0,0,0,0,2,NA,Employed,2
249,5,4459.447701797111,2510.16,0,0,0,0,0,581.0342179216108,17954.03319161558,4,3,1,1,0,NA,Employed,10
250,9,8786.238853283778,2872.26,0,0,0,0,0,690.537604511892,18909.091746160135,1,1,1,1,1,NA,Employed,10
251,4,0,2460.39,0,0,0,0,1,715.5010140667163,3409.4226290711504,1,0,0,0,0,NA,Employed,2
252,3,4735.439834718625,3841.68,402.1737853209673,1076.6651830638975,1354.2421184416262,570.5921052468157,0,619.4433446581035,7889.402426440005,3,3,1,1,2,NA,Employed,4
253,4,7211.5703666398485,1756.41,702.1350235811702,0,1399.7414427571148,1829.2190923956114,3,641.3316948198353,3601.8635087428793,1,0,2,0,0,NA,Employed,2
254,5,4674.05229545297,1677.2,0,0,0,0,0,691,16228.015781659617,0,0,0,0,1,5,Student,7
255,1,2638.0611740328336,2714.13,300.67060277674466,996.7869404429263,746.0760788409438,426.0835369768978,0,644,0,1,0,0,1,0,3,Unemployed,1
256,7,6301.669098334638,4060.33,0,0,0,0,1,734.4746650302038,21596.526413387466,0,0,0,0,2,NA,Unemployed,9
257,2,6754.66509612563,5186.62,981.1149460156624,332.10867498259597,235.53476732343188,715.8186293789852,1,624.235920717376,10180.373837185265,0,0,3,1,3,NA,Employed,4
258,5,2547.442081071635,1780.51,0,0,0,0,1,620.5632678422556,12327.997499818057,0,0,0,0,1,NA,Employed,8
259,5,4373.6138300006805,2273.32,0,0,0,0,0,616.7822272389333,16783.022387844343,1,1,0,0,0,NA,Student,7
260,6,6318.183643246102,1385.27,0,0,0,0,0,663,7935.329692092586,0,0,0,0,1,3,Employed,4
261,6,3451.5619371560674,4458.69,0,0,0,0,2,724.9263171092288,10847.961595375362,0,0,0,0,1,NA,Employed,5
262,2,4916.87292430272,2882.22,0,0,0,0,0,630,12195.521014707818,0,0,0,0,2,6,Unemployed,6
263,4,4519.099834525279,3710.37,0,0,0,0,0,636.8877100556018,16358.877717891974,1,1,0,0,0,NA,Unemployed,8
264,9,4656.049888563795,2880.19,0,0,0,0,0,697.206020336941,8347.46853384662,1,1,0,0,1,NA,Employed,4
265,5,4656.163861302951,4060.31,444.5275949274532,651.9724644206009,1094.4920697764385,871.7478707108291,0,648.2302952418479,892.9404124900354,1,0,0,0,2,NA,Employed,1
266,3,7572.1766109440505,5083.07,0,0,0,0,0,686,10312.686353638157,0,0,0,0,0,6,Student,5
267,8,7198.819110273327,1299.1,494.9557082774402,590.6146628622464,713.8455856261772,590.2503801740245,1,632.7964434555416,12598.177042024143,2,2,2,1,0,NA,Employed,9
268,3,5948.326331926983,3541.81,0,0,0,0,0,683.1438064212809,10980.986105337002,3,0,0,0,1,NA,Unemployed,5
269,8,4576.026578055497,2852.35,127.42955088217929,955.5786311620896,1316.928934908196,1051.0737387707256,0,626,0,3,3,1,1,1,6,Retired,1
270,8,1677.0057643806708,3518.22,0,0,0,0,0,682.22805805671,13007.757967290716,2,2,0,0,0,NA,Employed,6
271,3,3131.420264550947,3659.8,0,0,0,0,1,718.8737782538674,9730.271489053835,1,0,0,0,0,NA,Employed,4
272,7,7224.796565663713,1587.27,0,0,0,0,1,676.5939077599905,5532.079616427332,0,0,0,0,2,NA,Student,3
273,5,3201.764459525279,2589.2,705.3997847745749,918.7910397189537,1262.82766833661,650.143156086823,0,643.0769361970546,3407.6025415990653,1,1,0,1,3,NA,Retired,3
274,3,4376.938207268172,3073.25,0,0,0,0,0,728.8048651935712,22922.561453971794,1,0,0,0,2,NA,Student,10
275,8,7183.828042780669,2606.32,0,0,0,0,0,694.181789248783,17636.038280619105,2,1,0,0,3,NA,Unemployed,8
276,4,2390.893658152114,2239.31,552.8748433283345,807.5799540592659,1279.9325060094566,1782.351995054245,0,640.0899859406622,15947.075552587099,0,0,0,0,1,NA,Student,9
277,4,8486.712790335976,3684.71,0,0,0,0,1,761.5477018859979,6009.37292802344,0,0,0,0,2,NA,Employed,4
278,4,4777.262400517031,2935.63,0,0,0,0,0,647.3770601745573,7604.121535635135,1,0,0,0,1,NA,Employed,3
279,5,170.0216722558962,3331.9,0,0,0,0,0,680.0034233569489,3617.7370312112716,3,2,0,0,0,NA,Retired,2
280,4,2932.8169021370954,2351.87,0,0,0,0,0,706.490007485646,641.5501078877305,1,1,0,0,0,NA,Unemployed,1
281,5,4437.161671353346,2719.24,0,0,0,0,0,673.840865004543,14705.198127509844,1,0,0,0,0,NA,Employed,7
282,2,7771.951942501324,4492.95,0,0,0,0,1,689.8190693916978,10860.93126353249,0,0,0,0,0,NA,Employed,7
283,3,7137.065877018547,2284.27,0,0,0,0,1,727.4634017055258,4956.837059444311,0,0,0,0,0,NA,Employed,3
284,10,6427.139005395782,3174.17,626.243078892114,194.53592935156684,1545.1202352806245,291.3658297584067,0,596.665071089368,8304.862661089874,2,1,1,1,5,NA,Employed,4
285,4,5810.529875627295,3772.94,319.90841248871953,1443.6657121472304,1130.3521968123428,1064.4886999224766,1,633,20367.97843951383,1,1,0,0,1,5,Unemployed,9
286,3,4801.8956286312405,4026.08,0,0,0,0,0,722.2160057237475,13436.302819173054,1,0,0,0,0,NA,Employed,7
287,5,3981.322739817653,3680.93,124.04271557387017,785.9409001298502,1162.8604396072667,651.4854675697229,2,637.480285171771,15199.592432674004,2,0,1,1,4,NA,Employed,7
288,1,2795.2555678181598,3729.19,0,0,0,0,0,648.3265493163746,15257.604786890774,2,2,1,1,3,NA,Employed,7
289,4,7025.0102005531235,3784.17,0,0,0,0,1,616.5215614564875,18732.833861109575,1,0,0,0,0,NA,Employed,9
290,1,5218.465505265775,1184.2,894.8920407979042,601.6724941258094,1257.9651104397276,1831.3746145412574,1,652.5433742806939,4953.273681248463,1,0,3,0,1,NA,Employed,2
291,8,6960.1264433976185,3046.43,603.9292486027838,643.3171875793637,882.9109199781211,1257.0079490392357,0,615.387547527513,11832.11848091848,2,1,1,0,2,NA,Student,8
292,6,9611.75812025498,3723.96,0,0,0,0,0,748.838559695003,20019.493246323887,0,0,0,0,1,NA,Student,8
293,4,5868.962424813661,2430.5,0,0,0,0,1,635.8064535249123,18187.734515639153,0,0,0,0,2,NA,Employed,8
294,4,4694.536411170644,1707.44,0,0,0,0,0,672,21660.64745959234,0,0,0,0,0,1,Student,10
295,4,7019.760647641741,3734.25,0,0,0,0,1,632.3331362240278,14663.489509117762,2,0,0,0,0,NA,Employed,7
296,2,4112.343794125948,3950.26,0,0,0,0,1,704.2703527917309,11796.87367648493,2,2,1,1,3,NA,Student,5
297,6,5878.206908376364,3226.58,0,0,0,0,0,659.2750854865675,14647.798038941892,1,1,0,0,0,NA,Retired,9
298,5,8796.870363734693,1863.86,371.0099949492552,488.5344442531614,1268.4746184117619,1327.2876945601543,1,615.5420402708676,12035.561393426602,2,2,1,1,2,NA,Employed,5
299,3,3777.756976918474,2608.89,0,0,0,0,0,656.319871859237,2054.9321438905054,1,0,0,0,1,NA,Employed,1
300,1,3124.0301029047605,4814.35,0,0,0,0,0,687,2328.103343694971,1,0,0,0,1,6,Student,1
301,5,2865.638281771737,5001.39,0,0,0,0,0,622.2649230061616,6409.663841411713,0,0,0,0,0,NA,Employed,4
302,5,7479.30825331198,4006.84,530.4779235205241,601.3356088825028,820.8847689479538,1012.168539122357,0,636.9749106859064,7358.822206689916,2,1,2,1,1,NA,Employed,4
303,2,6194.623244252946,4081.38,416.7027473622054,526.7467425983061,1164.4414214991211,844.7104522705399,1,645.8997566056111,11950.592022479334,1,1,1,0,0,NA,Student,8
304,4,7544.018107968057,3809.32,0,0,0,0,1,697,22836.254018239597,0,0,0,0,2,5,Employed,9
305,8,6502.186406099035,1391.77,0,0,0,0,1,661.8623692816618,13352.455152990184,0,0,0,0,1,NA,Employed,5
306,8,5446.201555214258,2821.92,0,0,0,0,2,701.8039406264678,9284.806348273536,2,1,0,0,2,NA,Student,5
307,4,5480.647046354305,3369.79,0,0,0,0,3,625.8928430773511,2679.8989814267306,2,1,1,1,0,NA,Employed,1
308,3,5164.774675157232,3608.3,0,0,0,0,0,723.4752200667957,14705.407947009571,1,0,0,0,4,NA,Employed,10
309,4,3634.6828751845333,2994.4,0,0,0,0,0,741.3570072154452,19132.25255689626,1,0,0,0,1,NA,Employed,8
310,4,5254.8007250873125,1139.85,0,0,0,0,0,618.765975514609,15202.482051067758,0,0,0,0,0,NA,Retired,7
311,2,4391.786624089765,3705.31,0,0,0,0,2,671.1614993531388,7981.995301763514,0,0,0,0,0,NA,Employed,6
312,10,6405.9408491333525,3878.8,939.9722952998345,734.667587878984,1325.4001831254727,1020.5479913123628,1,605.6130904375218,11448.26793823688,2,1,0,1,3,NA,Student,7
313,5,2871.082719992314,2743.16,516.2130294299338,877.8179526185743,1358.2822929840074,634.3350143284268,0,598.4201628464783,12384.312319503877,1,1,1,1,1,NA,Employed,7
314,2,2722.2118925934824,2326.16,0,0,0,0,0,673,7382.660874267644,0,0,0,0,2,1,Unemployed,5
315,3,8130.2707065101495,1414.99,0,0,0,0,0,733.5612012567277,18184.826948266396,1,0,0,0,1,NA,Student,9
316,8,4666.523614681997,2463.76,0,0,0,0,1,745.3226397071318,15793.283048787856,0,0,0,0,1,NA,Employed,9
317,4,7612.505227801643,822.37,0,0,0,0,0,706.6610033892805,2779.1391430229537,1,1,0,0,2,NA,Unemployed,1
318,6,7062.225212559206,4852.36,0,0,0,0,2,728.0124806846386,1596.9635124913393,0,0,0,0,1,NA,Employed,1
319,8,3391.482116526505,2278.36,0,0,0,0,1,703.9059545446104,4350.444923808562,1,0,0,0,1,NA,Employed,2
320,11,3125.0221726356303,3683.11,324.5568026246756,1132.8484831014068,1322.5257820325041,826.1849649650367,0,649.7855773505664,20233.027519945776,2,0,0,0,1,NA,Employed,9
321,4,3795.9418069017756,2576.95,0,0,0,0,1,682,15925.490560549624,1,0,0,0,1,3,Employed,7
322,4,1004.4384884432507,2510.09,0,0,0,0,1,682.335010720467,1144.5526392361971,2,1,0,0,2,NA,Employed,1
323,3,5644.693942186975,2340.74,0,0,0,0,1,643.802099315266,5498.774398693647,0,0,0,0,0,NA,Employed,3
324,4,3945.3519341557076,2887.11,386.64399541140546,459.3512409737099,149.59544216601137,1488.4975353549157,1,604.0103199368851,12163.710698440043,2,0,1,1,0,NA,Employed,5
325,5,2156.269896242128,2929.56,0,0,0,0,0,648.416645126933,17745.917501646898,1,0,0,0,2,NA,Unemployed,8
326,9,3292.6834761389414,3568.6,0,0,0,0,0,735.6797261372576,24222.85780047983,0,0,0,0,2,NA,Employed,10
327,4,7427.954389008772,3144.04,0,0,0,0,0,771.1303006630466,13170.482791149212,0,0,0,0,0,NA,Employed,9
328,7,7291.804042121484,3741.57,0,0,0,0,0,720.7612632202794,902.0428897164777,0,0,0,0,0,NA,Employed,1
329,6,7377.037819180851,5071.71,0,0,0,0,1,660.6151672948174,12339.8218887294,0,0,0,0,0,NA,Retired,6
330,6,3655.624665704631,1072.55,0,0,0,0,1,719.9623230451085,1117.7966272480376,0,0,0,0,0,NA,Retired,1
331,8,8094.0362118203,4541.9,0,0,0,0,1,684.7344133940077,5778.6571766965235,0,0,0,0,0,NA,Retired,3
332,0,3255.378061773701,4149.87,0,0,0,0,1,628.4271424323322,1861.0460632957283,0,0,0,0,1,NA,Employed,1
333,3,6303.92373401731,2132.96,0,0,0,0,0,624.4419585371969,3067.7897943372736,0,0,0,0,2,NA,Student,1
334,4,4645.5050630184705,5022.28,0,0,0,0,0,586.85385970545,18013.813485851366,3,0,0,0,0,NA,Unemployed,9
335,6,7840.0756854761685,3599.74,0,0,0,0,1,612.7195508650914,15764.81128487151,2,0,0,0,0,NA,Student,8
336,5,6390.592929044588,2096.46,0,0,0,0,0,727.5582976287558,260.1588657149855,1,1,0,0,0,NA,Unemployed,1
337,5,1907.9288185376995,3857.11,665.5806847591803,930.9802034137691,63.53614144298729,1026.0104016171097,1,652.5458462472408,20027.74046053343,1,0,1,0,1,NA,Employed,8
338,4,7920.492412813512,2655.16,0,0,0,0,1,725.2555206759293,3175.8468651201165,2,0,0,0,0,NA,Employed,1
339,7,4318.728500426498,1927.82,917.4527694767131,375.19732941247156,453.06874839613505,1098.8597105539357,2,638.8332040573838,7437.824846366466,0,0,0,0,1,NA,Unemployed,6
340,4,3603.3972986620574,2133.24,0,0,0,0,1,569.851620237098,13003.671208058662,2,1,0,0,1,NA,Employed,6
341,4,4324.969984973828,3014.67,0,0,0,0,0,710.1344468348615,9771.64260864256,2,0,0,0,0,NA,Employed,5
342,2,2569.2377630842498,5045.73,0,0,0,0,0,667.419922099824,3596.989905746247,2,0,0,0,0,NA,Employed,2
343,7,4019.0585477295044,4539.09,0,0,0,0,0,657.5957301503277,8090.57162145617,1,0,0,0,1,NA,Employed,4
344,4,2496.689256785643,3809.66,0,0,0,0,0,652.0690489804919,17830.02696631938,0,0,0,0,0,NA,Employed,7
345,2,7917.680683912102,2759.14,0,0,0,0,0,717.1997162948627,18273.59393253286,0,0,0,0,0,NA,Employed,10
346,2,4847.984992159087,3604.04,0,0,0,0,1,724.8327119161039,16531.78905517005,0,0,0,0,0,NA,Employed,6
347,9,399.29243942615176,4553.68,415.34882080660714,461.2462369771854,498.6031660040708,482.5928582779386,1,615.8301196495744,4327.729028135158,1,0,1,1,2,NA,Employed,2
348,4,2530.942376045624,2649.58,0,0,0,0,0,711.115824243466,7833.973866773125,0,0,0,0,2,NA,Employed,3
349,7,4362.54296116754,2934.18,0,0,0,0,0,678.1627457593274,9074.118910538144,4,2,0,0,3,NA,Employed,6
350,8,0,5474.78,0,0,0,0,1,731.30535998039,13542.021854881585,0,0,0,0,1,NA,Retired,7
351,4,777.8889865406691,3095.77,0,0,0,0,0,662.6176525006773,23703.20052317886,1,0,0,0,2,NA,Employed,10
352,5,1587.0180756070076,870.82,563.6640889806699,833.9580723569934,886.0931923785221,496.5412795838623,0,591.0521117318586,17871.01088899699,3,1,0,1,2,NA,Employed,8
353,2,6972.315975727518,2601.74,0,0,0,0,0,719.2168357412194,4805.85216254598,1,0,0,0,1,NA,Employed,4
354,3,5535.873803144517,1206.89,0,0,0,0,1,720.0367127247798,21991.049373108883,0,0,0,0,0,NA,Unemployed,10
355,6,4585.519508528951,4343.39,0,0,0,0,0,701.485739155152,18060.14995490278,2,0,0,0,0,NA,Student,9
356,5,2160.1558042166525,4654.78,0,0,0,0,0,667,14295.615737100234,1,0,0,0,2,4,Employed,5
357,6,4043.6055029642207,4414.09,0,0,0,0,1,724.7486258807504,23303.32159412407,1,1,0,0,3,NA,Employed,10
358,9,2602.3176771860426,4414.4,0,0,0,0,0,714.927297749225,18457.405202453832,1,0,0,0,1,NA,Employed,10
359,5,5222.9572934701755,2619.32,471.7323329255893,555.5034285005336,855.8190465907061,795.4773245485646,0,630.0251031070918,2664.0038017707757,1,0,1,1,2,NA,Student,2
360,5,6090.63581223347,2059.68,286.2443107189455,722.282561103981,732.8663633665689,955.1482066592388,0,613.6119973744911,7211.0104570817275,2,1,0,1,2,NA,Unemployed,4
361,5,4608.914208428365,2350.74,0,0,0,0,0,712.7427528011658,25585.662614080346,1,0,0,0,4,NA,Employed,9
362,6,5610.309095688121,2109.71,0,0,0,0,1,689.4322792924282,19931.622017019727,1,1,0,0,0,NA,Employed,10
363,4,7133.813689977721,2621.68,368.4241380235229,483.90681409003054,388.07655491608875,1671.866832775529,0,609.3356110506269,15246.82405638853,2,1,0,0,0,NA,Retired,10
364,10,5066.37869927488,2058.77,0,0,0,0,0,708.4974483414196,7630.721654297323,0,0,0,0,0,NA,Student,6
365,6,2928.8448521195296,4843.24,0,0,0,0,0,676.4043638195693,11726.01927740972,1,0,0,0,0,NA,Employed,4
366,5,8778.232847640871,4917.99,0,0,0,0,0,671.4621963728131,7115.546853982131,3,2,0,0,0,NA,Employed,4
367,5,5485.7028819539955,2252.44,0,0,0,0,0,704.070174682833,15140.944654040724,0,0,0,0,1,NA,Student,10
368,8,4032.6479902688534,3190.76,0,0,0,0,1,690,2121.1487710133947,1,0,0,0,1,5,Employed,1
369,4,4705.285353352701,2765.38,205.2257191201395,572.5826603033411,1307.4228630290822,1003.874204831364,1,627.3882354776159,16737.806950825732,1,1,3,1,2,NA,Employed,10
370,4,5498.679163475143,1567.39,0,0,0,0,1,617.6252805782079,4594.796393378297,1,1,0,0,0,NA,Unemployed,6
371,2,4706.302608379214,2028.33,253.21516958788214,230.15753520249814,1257.8614299738704,911.5748697918043,1,628.5751559261581,20330.24888245665,1,1,2,1,2,NA,Employed,10
372,4,3600.2386854652514,2675.45,0,0,0,0,1,737.4402613182547,11735.777249823255,0,0,0,0,0,NA,Employed,4
373,6,6308.11471585951,3178.68,0,0,0,0,2,674,6508.3829762113655,0,0,0,0,6,5,Employed,2
374,2,4815.010226017848,1499.09,0,0,0,0,0,672.2252308856681,5626.023043598955,2,1,1,1,0,NA,Retired,2
375,6,3767.1735980041503,1393.32,0,0,0,0,0,710.6358657124061,10709.262452266641,1,0,0,0,2,NA,Employed,5
376,9,1269.9323800365437,1774.62,0,0,0,0,1,635.5328414892796,11791.38068477916,2,1,0,0,1,NA,Retired,5
377,3,3887.7685689116765,3319.68,240.82843431848227,1005.6606014395818,1075.1121089575856,994.3630910504222,1,594.7355904537501,10105.84040449209,3,3,1,1,2,NA,Employed,5
378,2,5746.800562845778,1568.47,0,0,0,0,2,668,17343.342590652093,2,1,0,0,1,6,Employed,9
379,2,6295.256257827467,3160.88,0,0,0,0,0,704.6240152483983,11500.691121439517,1,1,1,1,0,NA,Unemployed,5
380,7,2451.3193700775673,3919.14,0,0,0,0,0,642.987604304317,3767.289780934563,0,0,0,0,3,NA,Unemployed,2
381,5,8022.637676764116,1438.71,0,0,0,0,0,714.5875289161103,7694.494998482049,0,0,0,0,6,NA,Retired,4
382,5,2863.0086827981663,2048.1,0,0,0,0,0,718.7014799781209,19131.784587729388,2,0,0,0,0,NA,Employed,9
383,4,3779.7634714316728,4176.19,0,0,0,0,1,736.6135177221864,3515.100464380166,0,0,0,0,0,NA,Retired,1
384,4,5354.29870221021,3703.85,0,0,0,0,0,668.9749106859064,12943.799943484286,0,0,0,0,0,NA,Employed,7
385,5,5836.054113349301,3223.7,0,0,0,0,0,636.7190288849465,7398.656823396272,1,1,0,0,0,NA,Employed,4
386,7,4958.423652306604,4250.69,0,0,0,0,2,699.9369512337329,4280.426975974472,1,1,1,1,0,NA,Retired,4
387,2,3814.8692247016547,2856.42,491.85765784917487,1030.6701106127348,759.7280371148811,1418.7680328152906,0,589.1650754296841,19076.66954652701,2,1,0,0,0,NA,Employed,10
388,9,1503.3247998674087,3602.85,0,0,0,0,1,742.5171873175682,12610.800742234931,1,0,0,0,1,NA,Employed,6
389,3,2885.663540324371,5502.28,0,0,0,0,0,661.5725725272048,18918.02142750816,1,0,0,0,1,NA,Student,9
390,2,5529.181157946896,3836.73,0,0,0,0,1,703.2973514552995,13470.899809035356,0,0,0,0,0,NA,Employed,6
391,7,5706.349159463897,3176.88,230.4552617465227,899.1005664583795,984.5409136290635,988.7346733771127,1,646.8120323461834,18442.370630557114,0,0,1,0,0,NA,Unemployed,8
392,5,5492.540646665394,4700.28,0,0,0,0,0,589.2364648053008,1432.1530513140838,2,2,1,1,2,NA,Employed,1
